Open,High,Low,Close,Adj Close,Volume
82.8499984741211,82.94999694824219,82.5999984741211,82.75,82.75,355178
82.75,82.94999694824219,82.69999694824219,82.9000015258789,82.9000015258789,459316
82.94999694824219,83.25,82.9000015258789,83.1500015258789,83.1500015258789,918178
83.1500015258789,83.25,83.0,83.25,83.25,544120
83.19999694824219,83.5999984741211,83.1500015258789,83.4000015258789,83.4000015258789,901758
83.4000015258789,83.44999694824219,83.25,83.4000015258789,83.4000015258789,384140
83.4000015258789,83.5999984741211,83.19999694824219,83.30000305175781,83.30000305175781,722050
83.3499984741211,83.4000015258789,83.19999694824219,83.3499984741211,83.3499984741211,343988
83.3499984741211,83.5999984741211,83.25,83.55000305175781,83.55000305175781,441878
83.55000305175781,83.55000305175781,83.3499984741211,83.44999694824219,83.44999694824219,316076
83.5,83.55000305175781,83.4000015258789,83.5,83.5,406308
83.44999694824219,83.55000305175781,83.3499984741211,83.4000015258789,83.4000015258789,711212
83.4000015258789,83.44999694824219,83.19999694824219,83.3499984741211,83.3499984741211,411112
83.3499984741211,83.3499984741211,83.1500015258789,83.25,83.25,425246
83.25,83.30000305175781,83.05000305175781,83.0999984741211,83.0999984741211,655354
83.1500015258789,83.30000305175781,83.05000305175781,83.19999694824219,83.19999694824219,531266
83.19999694824219,83.25,83.0,83.1500015258789,83.1500015258789,515864
83.1500015258789,83.25,83.0,83.19999694824219,83.19999694824219,486666
83.0999984741211,83.19999694824219,83.0,83.0999984741211,83.0999984741211,510292
83.0999984741211,83.1500015258789,83.0,83.05000305175781,83.05000305175781,335492
83.05000305175781,83.1500015258789,83.0,83.0999984741211,83.0999984741211,223374
83.1500015258789,83.1500015258789,82.80000305175781,82.8499984741211,82.8499984741211,730376
82.8499984741211,82.94999694824219,82.75,82.9000015258789,82.9000015258789,435684
82.9000015258789,82.94999694824219,82.69999694824219,82.80000305175781,82.80000305175781,481794
82.80000305175781,82.8499984741211,82.69999694824219,82.80000305175781,82.80000305175781,328450
82.80000305175781,82.94999694824219,82.75,82.75,82.75,535808
82.75,82.9000015258789,82.75,82.8499984741211,82.8499984741211,285870
82.9000015258789,83.0999984741211,82.8499984741211,82.9000015258789,82.9000015258789,484996
82.9000015258789,82.9000015258789,82.4000015258789,82.5999984741211,82.5999984741211,1251100
82.5999984741211,82.80000305175781,82.5,82.69999694824219,82.69999694824219,541642
82.69999694824219,82.9000015258789,82.69999694824219,82.80000305175781,82.80000305175781,442152
82.80000305175781,82.8499984741211,82.4000015258789,82.44999694824219,82.44999694824219,1808144
82.4000015258789,82.5,82.1500015258789,82.5,82.5,1048326
82.44999694824219,82.69999694824219,82.44999694824219,82.44999694824219,82.44999694824219,1316346
82.5,82.5999984741211,82.44999694824219,82.44999694824219,82.44999694824219,1214904
82.5,82.6500015258789,82.1500015258789,82.4000015258789,82.4000015258789,1571732
82.3499984741211,82.6500015258789,82.3499984741211,82.55000305175781,82.55000305175781,938550
